x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0,0,-0.052820921,-0.041692853,-0.087516367,-0.128794134,-0.070437312,-0.196974516,-0.033996344,-0.204675317,-0.059809446,-0.238261282,-0.064583659,-0.329537868,-0.063278794,-0.389112294,-0.059890747,-0.443139553,-0.031086802,-0.255586982,-0.035941482,-0.358648658,-0.035236418,-0.424145103,-0.033374548,-0.483087301,-0.003264427,-0.251239657,-0.007356405,-0.34762013,-0.009498477,-0.409963787,-0.011265635,-0.462186843,0.025773883,-0.22996515,0.021891713,-0.309506834,0.017419279,-0.360982984,0.013003469,-0.405505896,B
0,0,-0.056200325,-0.043211937,-0.091401279,-0.135429144,-0.074297011,-0.207702935,-0.040051103,-0.218456745,-0.063389659,-0.245496213,-0.068746686,-0.337714911,-0.067766368,-0.397162616,-0.065044224,-0.450562179,-0.034068406,-0.262547851,-0.039450467,-0.364965767,-0.039855897,-0.429998755,-0.039318025,-0.488390356,-0.006172478,-0.258192837,-0.010677218,-0.354508907,-0.013886452,-0.417605251,-0.016331017,-0.47040987,0.02280128,-0.237297714,0.018438339,-0.316810966,0.013595462,-0.368890047,0.009440362,-0.415082693,B
0,0,-0.056715846,-0.04074055,-0.09361428,-0.132848263,-0.076950848,-0.206370175,-0.039773107,-0.214952588,-0.066111386,-0.239132822,-0.073076189,-0.332886845,-0.072791636,-0.394018412,-0.070453286,-0.449096173,-0.037079513,-0.257885695,-0.04410249,-0.361967504,-0.044471562,-0.428329498,-0.043832302,-0.488324225,-0.008878291,-0.255163103,-0.014696479,-0.352776974,-0.018381953,-0.417493761,-0.021472335,-0.47166869,0.021284878,-0.236549199,0.016272724,-0.316950709,0.010400772,-0.370370388,0.00464195,-0.4171938,B
0,0,-0.055725217,-0.037143946,-0.092086792,-0.129386008,-0.077215314,-0.20565474,-0.041412115,-0.221311331,-0.067516148,-0.232019246,-0.073921978,-0.329361647,-0.073491395,-0.391936362,-0.071558118,-0.448316455,-0.037923813,-0.252184689,-0.045024097,-0.360073388,-0.04567337,-0.428557038,-0.04576087,-0.490414232,-0.008984387,-0.250712961,-0.015467107,-0.351546109,-0.018696725,-0.417669475,-0.021512091,-0.473473907,0.021648109,-0.233371824,0.015645802,-0.314822346,0.009828627,-0.369898796,0.004413545,-0.41853717,B
0,0,-0.056969941,-0.040745616,-0.095549703,-0.132702589,-0.079565525,-0.206849962,-0.041187763,-0.219952017,-0.066843569,-0.240837097,-0.072622478,-0.336923897,-0.071533382,-0.39924866,-0.068779767,-0.455772474,-0.037467062,-0.259970486,-0.043141425,-0.366224021,-0.043001831,-0.434637666,-0.04189688,-0.497015625,-0.008853912,-0.257646382,-0.013736784,-0.357068121,-0.015944541,-0.423498034,-0.017508686,-0.479629695,0.021427453,-0.238927752,0.016519189,-0.32126236,0.011760831,-0.376441807,0.007595241,-0.424851418,B
0,0,-0.057520807,-0.041240513,-0.092852712,-0.1392169,-0.074810266,-0.214366913,-0.03781426,-0.224336386,-0.060563207,-0.248410285,-0.066633821,-0.342854738,-0.065565228,-0.405112863,-0.062250137,-0.46221216,-0.03094846,-0.267205358,-0.036111891,-0.373694301,-0.035837591,-0.442144871,-0.034401298,-0.504852295,-0.002625048,-0.263097763,-0.006828129,-0.363549143,-0.009105742,-0.430497885,-0.010602057,-0.48763448,0.027023375,-0.241304368,0.022881389,-0.323728859,0.018329263,-0.379131675,0.014135003,-0.428730845,B
0,0,-0.05231005,-0.045561612,-0.088840961,-0.134168088,-0.080312967,-0.207518816,-0.044214189,-0.207736611,-0.054207563,-0.251651257,-0.058716059,-0.350283086,-0.057541132,-0.412147045,-0.054037452,-0.468477964,-0.024597049,-0.265833318,-0.027769506,-0.376415521,-0.026889563,-0.446205556,-0.024865627,-0.508853048,0.003870785,-0.260328114,0.00154978,-0.363054991,0.000272632,-0.429854602,-0.000703096,-0.486121655,0.032890558,-0.237830639,0.030983329,-0.322356939,0.028623223,-0.377798915,0.026354969,-0.426543117,B
0,0,-0.053156078,-0.046040893,-0.090018809,-0.133220971,-0.076072037,-0.200162709,-0.038129807,-0.203904808,-0.054980874,-0.249138296,-0.057723343,-0.348875105,-0.055317163,-0.411923468,-0.051239312,-0.469040185,-0.02437377,-0.263188273,-0.026449203,-0.373708248,-0.025167346,-0.443803489,-0.022809684,-0.507096082,0.004597664,-0.257553905,0.002968252,-0.357717961,0.002141178,-0.42349577,0.001555085,-0.478311211,0.034111738,-0.234972954,0.033274174,-0.317293286,0.030367255,-0.370727688,0.027344823,-0.416615427,B
0,0,-0.050378203,-0.055366457,-0.079211593,-0.148633063,-0.064530611,-0.21703738,-0.0302369,-0.221399426,-0.044071555,-0.266197562,-0.04487735,-0.366556317,-0.041544676,-0.430042118,-0.036862791,-0.488344818,-0.014123976,-0.276747763,-0.013744593,-0.388918877,-0.011778891,-0.459982902,-0.009540617,-0.524996191,0.014684081,-0.267639697,0.014757514,-0.371759057,0.01471889,-0.43896687,0.014207423,-0.497744352,0.043242157,-0.239921808,0.043509364,-0.324963838,0.042739511,-0.381198525,0.041845143,-0.431586444,B
0,0,-0.051848114,-0.044561923,-0.080183446,-0.136187136,-0.066189349,-0.208735406,-0.036032379,-0.212961912,-0.044143856,-0.268787146,-0.044410944,-0.368353784,-0.041447401,-0.431748092,-0.037174463,-0.489355803,-0.012582779,-0.280996561,-0.011879444,-0.395249426,-0.010483205,-0.467113942,-0.009003758,-0.531180173,0.016148269,-0.271936655,0.017825365,-0.378781736,0.017728448,-0.445817351,0.017252684,-0.505627573,0.044620693,-0.243447959,0.045991719,-0.328456581,0.045255661,-0.383637995,0.044049382,-0.435611546,B
0,0,-0.048718274,-0.043899477,-0.078500867,-0.141659975,-0.067204773,-0.212931931,-0.034228027,-0.211151183,-0.03988868,-0.270972371,-0.043405831,-0.371501029,-0.042858005,-0.434515059,-0.039768338,-0.491385758,-0.010900795,-0.281406403,-0.012727857,-0.396024644,-0.012179971,-0.468316138,-0.010850012,-0.533388853,0.01640743,-0.270716965,0.017146468,-0.379027724,0.017935514,-0.446359396,0.018472075,-0.505385846,0.043533206,-0.24197638,0.044437528,-0.328348935,0.04421854,-0.38637346,0.044308424,-0.439772666,B
0,0,-0.048958242,-0.046102405,-0.078167915,-0.144528389,-0.065201879,-0.21148181,-0.032473266,-0.206626177,-0.041365683,-0.27121681,-0.044519901,-0.371274889,-0.04368484,-0.433723927,-0.04076457,-0.490092248,-0.012079179,-0.282402575,-0.013392925,-0.396074235,-0.012763441,-0.466943562,-0.012052476,-0.530181915,0.015570998,-0.272290349,0.016685665,-0.379231453,0.017233074,-0.446160972,0.016914845,-0.504915476,0.04278779,-0.244093478,0.044284701,-0.328294516,0.04403764,-0.38491267,0.043650448,-0.436199099,B
0,0,-0.049746692,-0.044034243,-0.078386843,-0.142943025,-0.064907968,-0.208746254,-0.032452762,-0.202487946,-0.040414214,-0.270294666,-0.041190088,-0.369229078,-0.039211094,-0.431026936,-0.035423338,-0.486365318,-0.010337532,-0.280185401,-0.009114861,-0.392691672,-0.007433593,-0.463704824,-0.005267262,-0.526104093,0.017763078,-0.269364178,0.020004511,-0.376164436,0.020611048,-0.443554163,0.021135092,-0.502321064,0.044571638,-0.241131306,0.047027171,-0.326159716,0.047730744,-0.381761372,0.048703015,-0.431504071,B
0,0,-0.049563825,-0.047234237,-0.078520775,-0.146968901,-0.064284205,-0.210748971,-0.031090677,-0.198402703,-0.041840315,-0.271053016,-0.043336868,-0.372627974,-0.040959954,-0.434831202,-0.036298335,-0.490662813,-0.01192075,-0.280262232,-0.010594487,-0.39588815,-0.008237839,-0.466842473,-0.005007029,-0.528309733,0.016102135,-0.269170463,0.018310726,-0.37812984,0.018574595,-0.445976913,0.018882632,-0.50375405,0.043314934,-0.241395831,0.046020627,-0.327130198,0.046125233,-0.384013414,0.046197057,-0.434618711,B
0,0,-0.050846279,-0.046296954,-0.079440176,-0.139517426,-0.065566659,-0.201118648,-0.036148727,-0.213274002,-0.048766017,-0.268699586,-0.049431801,-0.370506883,-0.046424747,-0.4339782,-0.042014778,-0.489624381,-0.017324686,-0.28030467,-0.015354693,-0.394969046,-0.013232172,-0.466596425,-0.010760725,-0.527319312,0.01229769,-0.271226108,0.013535976,-0.379938722,0.012379467,-0.448616087,0.010778844,-0.505976707,0.041555882,-0.2447474,0.044259608,-0.330544233,0.042408288,-0.387109816,0.040198326,-0.437154055,B
0,0,-0.054490387,-0.046159565,-0.087551534,-0.139903903,-0.076542139,-0.20854646,-0.043966353,-0.207926214,-0.053395152,-0.268054008,-0.053834498,-0.368880332,-0.050989211,-0.432583034,-0.046539783,-0.488733917,-0.021390498,-0.279406428,-0.020208478,-0.392483652,-0.017562389,-0.463648617,-0.014513731,-0.526187003,0.008728981,-0.270897746,0.008519113,-0.377206445,0.007539809,-0.445614994,0.006392062,-0.504019678,0.039177358,-0.24485153,0.039287627,-0.331799209,0.03672415,-0.389588535,0.034023881,-0.441175818,B
0,0,-0.053300798,-0.037061334,-0.091689527,-0.125971198,-0.087499857,-0.192937315,-0.056524396,-0.195984125,-0.062111974,-0.258589029,-0.066551864,-0.35591948,-0.066481709,-0.417304099,-0.064733446,-0.472630084,-0.032832503,-0.272361279,-0.036784828,-0.380267203,-0.036068559,-0.449109852,-0.034614146,-0.511337906,-0.003795862,-0.266827762,-0.009125113,-0.36808449,-0.011425316,-0.433530927,-0.012979388,-0.491457582,0.026339769,-0.24514401,0.02203244,-0.328331053,0.018203318,-0.383193076,0.01479888,-0.432509601,B
